Node: Region, Dystopia Residual, None, None, None, pie, 2.498310553789607 Score: 1.486363823168189e+61 Less Than: 1064
Node: Happiness Score, Generosity, None, None, orderX, scatter, 0.028315544002109866 Score: 9540742610.849602 Less Than: 355
Node: Happiness Score, Generosity, None, None, orderY, scatter, 0.028315544002109866 Score: 9540742610.849602 Less Than: 355
Node: Generosity, Happiness Rank, None, None, None, scatter, 0.023290651643955114 Score: 2385185652.563757 Less Than: 352
Node: Generosity, Happiness Rank, None, None, orderX, scatter, 0.023290651643955114 Score: 2385185652.563757 Less Than: 352
Node: Generosity, Happiness Rank, None, None, orderY, scatter, 0.023290651643955114 Score: 2385185652.563757 Less Than: 352
Node: Happiness Rank, Generosity, None, None, None, scatter, 0.023290651643955107 Score: 596296413.1409396 Less Than: 349
Node: Happiness Rank, Generosity, None, None, orderX, scatter, 0.023290651643955107 Score: 596296413.1409396 Less Than: 349
Node: Happiness Rank, Generosity, None, None, orderY, scatter, 0.023290651643955107 Score: 596296413.1409396 Less Than: 349
Node: Generosity, Dystopia Residual, None, None, None, scatter, 0.01223933881183364 Score: 149074102.9638255 Less Than: 346
Node: Generosity, Dystopia Residual, None, None, orderX, scatter, 0.01223933881183364 Score: 149074102.9638255 Less Than: 346
Node: Generosity, Dystopia Residual, None, None, orderY, scatter, 0.01223933881183364 Score: 149074102.9638255 Less Than: 346
Node: Dystopia Residual, Generosity, None, None, None, scatter, 0.012239338811833636 Score: 37268525.74095624 Less Than: 343
Node: Dystopia Residual, Generosity, None, None, orderX, scatter, 0.012239338811833636 Score: 37268525.74095624 Less Than: 343
Node: Dystopia Residual, Generosity, None, None, orderY, scatter, 0.012239338811833636 Score: 37268525.74095624 Less Than: 343
Node: Health (Life Expectancy), Generosity, None, None, None, scatter, 0.007744313643040381 Score: 5324075.032432156 Less Than: 337
Node: Generosity, Health (Life Expectancy), None, None, None, scatter, 0.007744313643040381 Score: 5324075.032432156 Less Than: 337
Node: Health (Life Expectancy), Generosity, None, None, orderX, scatter, 0.007744313643040381 Score: 5324075.032432156 Less Than: 337
Node: Health (Life Expectancy), Generosity, None, None, orderY, scatter, 0.007744313643040381 Score: 5324075.032432156 Less Than: 337
Node: Generosity, Health (Life Expectancy), None, None, orderX, scatter, 0.007744313643040381 Score: 5324075.032432156 Less Than: 337
Node: Generosity, Health (Life Expectancy), None, None, orderY, scatter, 0.007744313643040381 Score: 5324075.032432156 Less Than: 337
Node: Country, Time, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Region, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Happiness Rank, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Happiness Score, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Economy (GDP per Capita), group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Family, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Health (Life Expectancy), group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Freedom, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Trust (Government Corruption), group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Generosity, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Dystopia Residual, group, cnt, None, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Time, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Region, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Happiness Rank, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Happiness Score, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Economy (GDP per Capita), group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Family, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Health (Life Expectancy), group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Freedom, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Trust (Government Corruption), group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Generosity, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Country, Dystopia Residual, group, cnt, orderY, pie, 0.007334774114576511 Score: 231481.52114900795 Less Than: 315
Node: Dystopia Residual, Economy (GDP per Capita), None, None, None, scatter, 0.006306148491734648 Score: 57870.3532858296 Less Than: 312
Node: Dystopia Residual, Economy (GDP per Capita), None, None, orderX, scatter, 0.006306148491734648 Score: 57870.3532858296 Less Than: 312
Node: Dystopia Residual, Economy (GDP per Capita), None, None, orderY, scatter, 0.006306148491734648 Score: 57870.3532858296 Less Than: 312
Node: Economy (GDP per Capita), Dystopia Residual, None, None, None, scatter, 0.006306148491734646 Score: 14467.588321457415 Less Than: 309
Node: Economy (GDP per Capita), Dystopia Residual, None, None, orderX, scatter, 0.006306148491734646 Score: 14467.588321457415 Less Than: 309
Node: Economy (GDP per Capita), Dystopia Residual, None, None, orderY, scatter, 0.006306148491734646 Score: 14467.588321457415 Less Than: 309
Node: Family, Generosity, None, None, None, scatter, 0.005774005885782818 Score: 2066.7905015384395 Less Than: 303
Node: Generosity, Family, None, None, None, scatter, 0.005774005885782818 Score: 2066.7905015384395 Less Than: 303
Node: Family, Generosity, None, None, orderX, scatter, 0.005774005885782818 Score: 2066.7905015384395 Less Than: 303
Node: Family, Generosity, None, None, orderY, scatter, 0.005774005885782818 Score: 2066.7905015384395 Less Than: 303
Node: Generosity, Family, None, None, orderX, scatter, 0.005774005885782818 Score: 2066.7905015384395 Less Than: 303
Node: Generosity, Family, None, None, orderY, scatter, 0.005774005885782818 Score: 2066.7905015384395 Less Than: 303
Node: Family, Dystopia Residual, None, None, None, scatter, 0.0028370710233037374 Score: 295.2134101596178 Less Than: 297
Node: Dystopia Residual, Family, None, None, None, scatter, 0.0028370710233037374 Score: 295.2134101596178 Less Than: 297
Node: Family, Dystopia Residual, None, None, orderX, scatter, 0.0028370710233037374 Score: 295.2134101596178 Less Than: 297
Node: Family, Dystopia Residual, None, None, orderY, scatter, 0.0028370710233037374 Score: 295.2134101596178 Less Than: 297
Node: Dystopia Residual, Family, None, None, orderX, scatter, 0.0028370710233037374 Score: 295.2134101596178 Less Than: 297
Node: Dystopia Residual, Family, None, None, orderY, scatter, 0.0028370710233037374 Score: 295.2134101596178 Less Than: 297
Node: Freedom, Dystopia Residual, None, None, None, scatter, 0.0012130806081308344 Score: 42.15037644407374 Less Than: 291
Node: Dystopia Residual, Freedom, None, None, None, scatter, 0.0012130806081308344 Score: 42.15037644407374 Less Than: 291
Node: Freedom, Dystopia Residual, None, None, orderX, scatter, 0.0012130806081308344 Score: 42.15037644407374 Less Than: 291
Node: Freedom, Dystopia Residual, None, None, orderY, scatter, 0.0012130806081308344 Score: 42.15037644407374 Less Than: 291
Node: Dystopia Residual, Freedom, None, None, orderX, scatter, 0.0012130806081308344 Score: 42.15037644407374 Less Than: 291
Node: Dystopia Residual, Freedom, None, None, orderY, scatter, 0.0012130806081308344 Score: 42.15037644407374 Less Than: 291
Node: Health (Life Expectancy), Dystopia Residual, None, None, None, scatter, 0.000637471495349386 Score: 10.523635590033546 Less Than: 288
Node: Health (Life Expectancy), Dystopia Residual, None, None, orderX, scatter, 0.000637471495349386 Score: 10.523635590033546 Less Than: 288
Node: Health (Life Expectancy), Dystopia Residual, None, None, orderY, scatter, 0.000637471495349386 Score: 10.523635590033546 Less Than: 288
Node: Dystopia Residual, Health (Life Expectancy), None, None, None, scatter, 0.0006374714953493859 Score: 2.630908897508385 Less Than: 285
Node: Dystopia Residual, Health (Life Expectancy), None, None, orderX, scatter, 0.0006374714953493859 Score: 2.630908897508385 Less Than: 285
Node: Dystopia Residual, Health (Life Expectancy), None, None, orderY, scatter, 0.0006374714953493859 Score: 2.630908897508385 Less Than: 285
Node: Trust (Government Corruption), Dystopia Residual, None, None, None, scatter, 0.000552451664871019 Score: 0.3746902876589912 Less Than: 279
Node: Dystopia Residual, Trust (Government Corruption), None, None, None, scatter, 0.000552451664871019 Score: 0.3746902876589912 Less Than: 279
Node: Trust (Government Corruption), Dystopia Residual, None, None, orderX, scatter, 0.000552451664871019 Score: 0.3746902876589912 Less Than: 279
Node: Trust (Government Corruption), Dystopia Residual, None, None, orderY, scatter, 0.000552451664871019 Score: 0.3746902876589912 Less Than: 279
Node: Dystopia Residual, Trust (Government Corruption), None, None, orderX, scatter, 0.000552451664871019 Score: 0.3746902876589912 Less Than: 279
Node: Dystopia Residual, Trust (Government Corruption), None, None, orderY, scatter, 0.000552451664871019 Score: 0.3746902876589912 Less Than: 279
Node: Generosity, Economy (GDP per Capita), None, None, None, scatter, 0.0002372063703785662 Score: 0.0863431188177977 Less Than: 276
Node: Generosity, Economy (GDP per Capita), None, None, orderX, scatter, 0.0002372063703785662 Score: 0.0863431188177977 Less Than: 276
Node: Generosity, Economy (GDP per Capita), None, None, orderY, scatter, 0.0002372063703785662 Score: 0.0863431188177977 Less Than: 276
Node: Economy (GDP per Capita), Generosity, None, None, None, scatter, 0.00023720637037856615 Score: 0.021585779704449425 Less Than: 273
Node: Economy (GDP per Capita), Generosity, None, None, orderX, scatter, 0.00023720637037856615 Score: 0.021585779704449425 Less Than: 273
Node: Economy (GDP per Capita), Generosity, None, None, orderY, scatter, 0.00023720637037856615 Score: 0.021585779704449425 Less Than: 273
Node: Time, Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Time, Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Family, Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Trust (Government Corruption), Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Generosity, Dystopia Residual, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Happiness Rank, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Happiness Score, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Economy (GDP per Capita), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Family, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Health (Life Expectancy), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Freedom, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Trust (Government Corruption), None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Dystopia Residual, Generosity, None, None, None, line, 0.0 Score: 0 Less Than: 0
Node: Country, Happiness Rank, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Happiness Score, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Economy (GDP per Capita), group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Family, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Health (Life Expectancy), group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Freedom, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Trust (Government Corruption), group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Generosity, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Country, Dystopia Residual, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Happiness Rank, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Happiness Score, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Economy (GDP per Capita), group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Family, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Health (Life Expectancy), group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Freedom, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Trust (Government Corruption), group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Generosity, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Region, Dystopia Residual, group, avg, None, pie, 0.0 Score: 0 Less Than: 0
Node: Time, Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Time, Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Time, Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Rank, Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Happiness Score, Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Economy (GDP per Capita), Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Health (Life Expectancy), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Health (Life Expectancy), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Family, Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Family, Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Economy (GDP per Capita), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Economy (GDP per Capita), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Family, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Family, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Freedom, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Freedom, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Trust (Government Corruption), None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Trust (Government Corruption), None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Generosity, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Generosity, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Dystopia Residual, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Health (Life Expectancy), Dystopia Residual, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Happiness Rank, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Happiness Rank, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Happiness Score, None, None, orderX, line, 0.0 Score: 0 Less Than: 0
Node: Freedom, Happiness Score, None, None, orderY, line, 0.0 Score: 0 Less Than: 0
